단축코드,표준코드,한글종목명,증권그룹구분코드,시가총액 규모 구분 코드 유가,지수업종 대분류 코드,지수 업종 중분류 코드,지수업종 소분류 코드,벤처기업 여부 (Y/N),저유동성종목 여부,KRX 종목 여부,ETP 상품구분코드,KRX100 종목 여부 (Y/N),KRX 자동차 여부,KRX 반도체 여부,KRX 바이오 여부,KRX 은행 여부,기업인수목적회사여부,KRX 에너지 화학 여부,KRX 철강 여부,단기과열종목구분코드,KRX 미디어 통신 여부,KRX 건설 여부,(코스닥)투자주의환기종목여부,KRX 증권 구분,KRX 선박 구분,KRX섹터지수 보험여부,KRX섹터지수 운송여부,"KOSDAQ150지수여부 (Y,N)",주식 기준가,정규 시장 매매 수량 단위,시간외 시장 매매 수량 단위,거래정지 여부,정리매매 여부,관리 종목 여부,시장 경고 구분 코드,시장 경고위험 예고 여부,불성실 공시 여부,우회 상장 여부,락구분 코드,액면가 변경 구분 코드,증자 구분 코드,증거금 비율,신용주문 가능 여부,신용기간,전일 거래량,주식 액면가,주식 상장 일자,상장 주수(천),자본금,결산 월,공모 가격,우선주 구분 코드,공매도과열종목여부,이상급등종목여부,KRX300 종목 여부 (Y/N),매출액,영업이익,경상이익,단기순이익,ROE(자기자본이익률),기준년월,전일기준 시가총액 (억),그룹사 코드,회사신용한도초과여부,담보대출가능여부,대주가능여부
072950,KR7072950009,빛샘전자,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4860,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,21771,500,20120321,8052,4026305000,12,,0,,N,N,573,30,31,25,7,20250630.0,391,,N,N,N
072990,KR7072990005,에이치시티,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10920,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,13625,500,20161017,7365,3682658000,12,,0,,N,N,549,64,55,40,10,20250630.0,804,,N,N,N
073010,KR7073010001,케이에스피,ST,3.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5300,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,475204,500,20041217,40191,20095625000,12,,0,,N,N,454,62,52,41,11,20250630.0,2130,,N,N,N
073110,KR7073110009,엘엠에스,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5890,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,19463,500,20071012,8895,4522877500,12,,0,,N,N,328,-49,-79,-78,-21,20250630.0,523,,N,N,N
073190,KR7073190001,듀오백,ST,3.0,1009,1031,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1680,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,13274,500,20040206,11968,5984020000,12,,0,,N,N,231,-34,-36,-36,-24,20241231.0,201,,N,N,N
073490,KR7073490005,이노와이어리스,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,23550,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,55188,500,20050204,7603,3801923000,12,,0,,N,N,828,-64,-71,-72,-9,20250630.0,1790,,N,N,N
073540,KR7073540007,에프알텍,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2040,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,19380,500,20070518,11400,5700000000,12,,0,,N,N,133,6,14,15,5,20250630.0,232,,N,N,N
073560,KR7073560005,우리손에프앤지,ST,3.0,1009,1019,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1402,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,72392,500,20160727,69237,34618821500,12,,0,,N,N,1403,173,140,102,6,20250630.0,970,,N,N,N
073570,KR7073570004,리튬포어스,ST,3.0,1009,1031,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1008,1,1,N,N,Y,0,N,N,N,0,0,0,100,N,90,171175,500,20040106,60186,30093320500,12,,0,,N,N,152,-52,-964,-1022,-120,20241231.0,606,,N,N,N
073640,KR7073640005,테라사이언스,ST,3.0,1009,1026,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,654,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,100,20040106,106378,10637877000,12,,0,,N,N,74,-56,-74,-74,-23,20250630.0,695,,N,N,N
074430,KR7074430000,아미노로직스,ST,3.0,1009,1024,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,873,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,96952,100,20040604,87826,8782684400,12,,0,,N,N,95,7,22,24,9,20250630.0,766,,N,N,N
074600,KR7074600008,원익QnC,ST,2.0,1009,1025,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,23600,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,217726,500,20031212,26288,13144000000,12,,0,,N,N,4643,332,120,38,6,20250630.0,6203,,N,N,Y
075130,KR7075130005,플랜티넷,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2510,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,56228,500,20050610,16622,8311160000,12,,0,,N,N,252,35,41,35,8,20250630.0,417,,N,N,N
075970,KR7075970004,동국알앤에스,ST,3.0,1009,1025,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2295,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,69942,1000,20040213,18400,18400000000,12,,0,,N,N,561,20,6,4,1,20250630.0,422,,N,N,N
076080,KR7076080001,웰크론한텍,ST,3.0,1010,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1243,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,58642,500,20080718,22594,11297078000,12,,0,,N,N,850,-16,-79,-79,-30,20250630.0,280,,N,N,N
076610,KR7076610005,해성옵틱스,ST,3.0,1009,1029,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,580,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,277157,500,20131106,44919,22459736500,12,,0,,N,N,631,-54,-137,-136,-201,20250630.0,260,,N,N,N
077360,KR7077360006,덕산하이메탈,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7180,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,5185019,200,20051014,45437,9087400400,12,,0,,N,N,1016,12,7,-6,0,20250630.0,3262,,N,N,N
078020,KR7078020005,LS증권,ST,2.0,1014,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5370,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,99200,5000,20070221,55481,277405950000,12,,0,,N,N,8353,432,452,342,8,20250630.0,2979,FN2,N,N,N
078070,KR7078070000,유비쿼스홀딩스,ST,3.0,1014,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,12275,500,20090123,17604,10348314000,12,,0,,N,N,725,123,170,136,7,20250630.0,1848,,N,N,N
078130,KR7078130002,국일제지,ST,1.0,1009,1021,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,379,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1043261,100,20041022,1127405,112740587100,12,,0,,N,N,370,1,-1,21,3,20250630.0,4272,LB8,N,N,N
078140,KR7078140001,대봉엘에스,ST,3.0,1009,1024,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,12470,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,24870,500,20051223,11086,5543289500,12,,0,,N,N,524,60,140,115,14,20250630.0,1382,,N,N,N
078150,KR7078150000,HB테크놀러지,ST,3.0,1009,1027,0,N,N,Y,,N,N,Y,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2185,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,13689591,500,20041208,92715,46357958000,12,,0,,N,N,723,-30,41,79,6,20250630.0,2025,,N,N,N
078160,KR7078160009,메디포스트,ST,2.0,1009,1024,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,16440,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,58911,500,20050729,39204,19602301500,12,,0,,N,N,371,-327,-411,-408,-35,20250630.0,6445,,N,N,N
078340,KR7078340007,컴투스,ST,2.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,33500,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,30713,500,20070706,12737,6433210000,12,,0,,N,N,3528,30,113,44,3,20250630.0,4267,,N,N,Y
078350,KR7078350006,한양디지텍,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,24000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,299362,500,20040514,15244,7622191000,12,,0,,N,N,3046,46,1,1,0,20250630.0,3658,,N,N,N
078590,KR7078590007,휴림에이텍,ST,3.0,1009,1030,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,906,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2210444,500,20051027,66210,33105169000,12,,0,,N,N,703,40,40,46,10,20241231.0,599,,N,N,N
078600,KR7078600004,대주전자재료,ST,1.0,1009,1028,0,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,76000,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,112070,500,20041210,15480,7740296500,12,,0,,N,Y,1175,101,118,111,10,20250630.0,11765,,N,N,Y
078860,KR7078860004,엔에스이엔엠,ST,3.0,1015,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,1248,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,45444,100,20060627,59362,5936225700,12,,0,,N,N,63,-40,-64,-68,-17,20250630.0,740,,N,N,N
078890,KR7078890001,가온그룹,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4270,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,130473,500,20050712,18046,9023436000,12,,0,,N,N,2606,19,41,87,14,20250630.0,770,,N,N,N
079000,KR7079000006,와토스코리아,ST,3.0,1009,1023,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6627,500,20051115,7200,3600000000,12,,0,,N,N,175,-2,25,21,3,20241231.0,374,,N,N,N
079170,KR7079170007,한창산업,ST,3.0,1009,1026,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6910,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4448,500,20050201,5200,2600000000,12,,0,,N,N,946,88,85,68,11,20241231.0,359,,N,N,N
079190,KR7079190005,케스피온,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,503,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,118973,500,20051129,38355,19177757000,12,,0,,N,N,198,-23,-20,-15,-17,20250630.0,192,,N,N,N
079370,KR7079370003,제우스,ST,2.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,15100,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,164571,500,20060201,31016,15530995000,12,,0,,N,N,1977,3,-36,-117,-2,20250630.0,4683,,N,N,Y
079650,KR7079650008,서산,ST,3.0,1009,1025,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1750,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,21330,100,20050121,20000,2000000000,12,,0,,N,N,189,-26,-14,-16,-1,20250630.0,350,,N,N,N
079810,KR7079810008,디이엔티,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6180,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,90927,500,20050126,22028,11014047000,12,,0,,N,N,398,18,-33,-33,-4,20250630.0,1361,,N,N,N
079940,KR7079940003,가비아,ST,2.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,27500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,15891,500,20051019,13535,6767842000,12,,0,,N,N,1576,138,114,99,7,20250630.0,3722,,N,N,N
079950,KR7079950002,인베니아,ST,3.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,505,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,210696,500,20050204,23200,11600000000,12,,0,,N,N,53,-32,-64,-64,-59,20250630.0,117,,N,N,N
079960,KR7079960001,동양이엔피,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,21250,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,20982,500,20050201,7860,3930000000,12,,0,,N,N,3046,294,194,155,8,20250630.0,1670,,N,N,N
079970,KR7079970000,투비소프트,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,596,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20100601,12242,6121075000,12,,0,,N,N,137,-7,-7,-7,-7,20250630.0,72,,N,N,N
080010,KR7080010002,이상네트웍스,ST,3.0,1011,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6840,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,12089,500,20050930,9835,5000000000,12,,0,,N,N,468,125,148,120,13,20250630.0,672,,N,N,N
080160,KR7080160005,모두투어,ST,2.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10650,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,54234,500,20050726,18900,9450000000,12,,0,,N,N,1050,106,104,135,35,20250630.0,2012,,N,N,Y
080220,KR7080220007,제주반도체,ST,2.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,19920,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,417374,500,20050201,34442,17371416500,12,,0,,N,N,995,80,24,17,2,20250630.0,6861,,N,N,N
080420,KR7080420003,모다이노칩,ST,3.0,1011,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1680,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,20079,500,20051206,79721,39860811000,12,,0,,N,N,1872,202,77,59,3,20250630.0,1339,,N,N,N
080470,KR7080470008,성창오토텍,ST,3.0,1009,1030,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4010,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,18390,500,20061103,7300,3650000000,12,,0,,N,N,1221,84,68,57,15,20250630.0,292,,N,N,N
080520,KR7080520000,오디텍,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,7451,500,20071008,11746,5873304500,12,,0,,N,N,190,-16,0,-4,-1,20250630.0,352,,N,N,N
080530,KR7080530009,코디,ST,3.0,1009,1023,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1137,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,70183,500,20100105,55510,27755437500,12,,0,,N,N,452,40,34,30,13,20250630.0,631,,N,N,N
080580,KR7080580004,오킨스전자,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,248344,500,20141224,19802,9901050500,12,,0,,N,N,460,48,42,36,23,20250630.0,1821,,N,N,N
080720,KR7080720006,한국유니온제약,ST,3.0,1009,1024,0,,N,N,,N,,,,,N,,,0,,,Y,,,,,N,2725,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20180726,7912,3956414000,12,,0,,N,N,228,-47,-67,-67,-271,20250630.0,215,,N,N,N
081150,KR7081150005,티플랙스,ST,3.0,1009,1026,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2870,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,92864,500,20090423,24268,12134201000,12,,0,,N,N,2075,48,19,14,1,20241231.0,696,,N,N,N
081180,KR7081180002,쎄크,ST,3.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7880,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,24976,500,20250428,8825,4412767500,12,,0,,N,N,208,-42,-49,-49,-36,20250630.0,695,,N,N,N
081580,KR7081580003,성우전자,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2395,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,177719,500,20071012,15508,7754071500,12,,0,,N,N,891,32,46,42,8,20250630.0,371,,N,N,N
082210,KR7082210006,옵트론텍,ST,3.0,1009,1029,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,1834,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,86004,500,20050624,33192,16596187000,12,,0,,N,N,919,14,-38,-29,-7,20250630.0,608,,N,N,N
082270,KR7082270000,젬백스,ST,1.0,1009,1027,0,N,N,Y,,N,N,Y,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,46900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,179096,500,20050624,42390,21195196500,12,,0,,N,Y,374,-45,-107,-105,-60,20250630.0,19881,,N,N,N
082660,KR7082660002,코스나인,ST,3.0,1009,1023,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,480,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20051005,99640,49820434500,12,,0,,N,N,35,-40,-159,-159,-225,20250630.0,478,,N,N,N
082800,KR7082800004,비보존 제약,ST,2.0,1009,1024,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5150,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,247544,2500,20051118,50104,125261665000,12,,0,,N,N,364,-52,-80,-80,-16,20250630.0,2580,,N,N,N
082850,KR7082850009,우리바이오,ST,3.0,1009,1019,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2095,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,205776,500,20050729,48456,24228289000,12,,0,,N,N,5293,-16,-104,-108,-11,20250630.0,1015,,N,N,Y
082920,KR7082920000,비츠로셀,ST,1.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,26150,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,133196,500,20091028,22872,11436106500,12,,0,,N,N,1105,312,297,232,16,20250630.0,5981,,N,N,Y
083310,KR7083310003,엘오티베큠,ST,3.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,13200,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,97992,500,20051005,17810,8905016500,12,,0,,N,N,1188,-27,-25,-40,-3,20250630.0,2350,,N,N,Y
083450,KR7083450007,GST,ST,2.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,27950,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,462002,500,20060201,18430,9309130000,12,,0,,N,N,1742,269,247,193,14,20250630.0,5151,,N,N,Y
083470,KR7083470005,이엠앤아이,ST,3.0,1009,1023,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,954,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,168149,500,20080918,21340,10670164500,12,,0,,N,N,297,3,18,15,10,20241231.0,203,,N,N,N
083500,KR7083500009,에프엔에스테크,ST,3.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,13490,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,87051,500,20170227,8575,4287861000,12,,0,,N,N,429,57,54,50,13,20250630.0,1156,,N,N,N
083550,KR7083550004,케이엠,ST,3.0,1009,1020,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3205,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,19144,500,20051220,12950,6475443500,12,,0,,N,N,647,-14,1,1,0,20250630.0,415,,N,N,N
083640,KR7083640003,인콘,ST,3.0,1011,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,285,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,294401,100,20051227,77720,7772035100,12,,0,,N,N,491,16,-29,-29,-4,20241231.0,221,,N,N,N
083650,KR7083650002,비에이치아이,ST,1.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,42300,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,1101429,500,20051202,30944,15472187500,12,,0,,N,N,3046,328,480,386,58,20250630.0,13089,,N,N,Y
083660,KR7083660001,CSA 코스믹,ST,3.0,1009,1023,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,747,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,827662,200,20060725,61247,12249436200,12,,0,,N,N,141,-27,-28,-28,-39,20250630.0,457,,N,N,N
083790,KR7083790006,CG인바이츠,ST,3.0,1006,0,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,1506,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,172231,500,20060106,76894,38447091000,12,,0,,N,N,93,-131,-171,-171,-34,20250630.0,1158,,N,N,N
083930,KR7083930008,아바코,ST,3.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,16070,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,78231,500,20051011,14677,7998252500,12,,0,,N,N,1851,160,74,57,6,20250630.0,2358,,N,N,N
084110,KR7084110006,휴온스글로벌,ST,2.0,1009,1024,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,61500,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,121416,500,20061219,12659,6329906000,12,,0,,N,N,4118,508,511,376,4,20250630.0,7785,,N,N,Y
084180,KR7084180009,수성웹툰,ST,3.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3080,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,54890,5000,20051216,18074,90371415000,12,,0,,N,N,628,60,26,-3,-2,20250630.0,556,,N,N,N
084370,KR7084370006,유진테크,ST,1.0,1009,1027,0,N,N,Y,,N,N,Y,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,105700,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,237717,500,20060117,22916,11458021000,12,,0,,N,Y,1881,289,223,190,9,20250630.0,24222,,N,N,Y
084440,KR7084440007,유비온,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1004,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8820,100,20221118,19712,1971280000,9,,0,,N,N,293,15,14,13,25,20250630.0,197,,N,N,N
084650,KR7084650001,랩지노믹스,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2290,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,768328,500,20141216,74239,37179773000,12,,0,,N,N,442,-259,-246,-200,-20,20250630.0,1700,,N,N,N
084730,KR7084730001,팅크웨어,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7830,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,34828,500,20060519,11109,5554712000,12,,0,,N,N,2809,95,44,15,-1,20250630.0,869,,N,N,N
084850,KR7084850007,아이티엠반도체,ST,2.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,11800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,21516,500,20191107,22682,11572700000,12,,0,,N,N,2727,-53,-255,-250,-28,20250630.0,2676,,N,N,N
084990,KR7084990001,헬릭스미스,ST,3.0,1006,0,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,4995,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,142478,500,20051229,46092,23046398500,12,,0,,N,N,15,-48,-23,-23,-3,20250630.0,2302,,N,N,N
085660,KR7085660009,차바이오텍,ST,1.0,1009,1024,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,Y,12340,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,374023,500,20051227,76426,38213091500,12,,0,,N,Y,6030,-333,-1010,-1022,-49,20250630.0,9430,,N,N,N
085670,KR7085670008,뉴프렉스,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5100,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,148141,500,20060117,24450,12225380500,12,,0,,N,N,766,39,16,18,4,20250630.0,1246,,N,N,Y
085810,KR7085810000,알티캐스트,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,502,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,120179,500,20131206,60805,30778418000,12,,0,,N,N,207,7,18,16,6,20250630.0,305,,N,N,N
085910,KR7085910008,네오티스,ST,3.0,1009,1030,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4490,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,237417,500,20071001,13934,6967409000,12,,0,,N,N,330,30,13,11,2,20250630.0,625,,N,N,N
086040,KR7086040003,바이오톡스텍,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2590,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,33714,500,20070921,15958,7979123500,12,,0,,N,N,209,-33,-43,-41,-13,20250630.0,413,,N,N,N
086060,KR7086060001,진바이오텍,ST,3.0,1011,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3775,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,21564,500,20060428,8610,4305293500,12,,0,,N,N,460,16,23,20,8,20250630.0,325,,N,N,N
086390,KR7086390002,유니테스트,ST,2.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,17460,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,331791,500,20061205,21134,10567063000,12,,0,,N,N,516,-84,-108,-109,-18,20250630.0,3690,,N,N,N
086450,KR7086450004,동국제약,ST,1.0,1009,1024,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,Y,17600,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,152534,500,20070529,45230,22615210000,12,,0,,N,N,4572,475,460,360,10,20250630.0,7960,,N,N,Y
